Placement ID,Placement Name,Creative ID,Creative Name
352696931,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOLandingPage_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352697261,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_BWLPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060001,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_ParentsFamilyPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059233,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOPurchasers_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060136,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundlePageLAL_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059752,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FoodiesPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059749,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FindALocation_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353058363,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOEnthusiastsPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059962,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRAppPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353080192,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOLandingPage_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353058432,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352697714,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SiteVisitors_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353081587,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SeafoodLoversPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059698,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_VideoRT_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059377,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SeafoodLoversPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352697663,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRInterestPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353058360,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_BWLPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696826,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_StoreVisitorLAL_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060406,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352697276,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRInterestPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059701,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_StoreVisitorLAL_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060169,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353080399,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundles_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696769,BFG_National_FAMILYBUNDLES_ALL_A25P_ALL_Matterkind_TTD_ParentFamilyPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353080333,BFG_National_FAMILYBUNDLES_ALL_A25P_ALL_Matterkind_TTD_ParentFamilyPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353080141,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FindALocation_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059917,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_ParentsFamilyPROS_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353080324,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_PotentialBFGCustomersPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696718,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundlePageLAL_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060097,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OrdererLAL_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059845,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOPurchasers_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059932,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059737,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOEnthusiastsPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696727,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353059296,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRAppPROS_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352695506,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SiteVisitors_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696721,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352696724,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OrdererLAL_3P_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060436,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_AudioRT_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
